SA_RB_Level,SPX_PX_TO_SALES_RATIO_QS,LocalEquityGret12,TINSALNL.Index,USDZAR_SwapBasisSpreadPC1,GlobalPropertyVol3,SA_RB_Level_QS,RepSouCDSCurve_QS_PC3,US_NB_Level,US_NB_R2_QS,SA_NB_R2,SA_NB_Level_TS,US_NB_Curvature_TS,SA_NB_Curvature_TS,USDZARVol6,USDEURVolTermStruct_PC2,MultiAssetEnt,SANomBndStructBreak_Level,EcoSrpCITI_PC1,GlobalEquity_EntDyn,GlobalEquityGret1,LocalEquitySB,LocalBondsGret3,LocalBondsSB,GlobalEquityGret6,GlobalBondGret3,GlobalBondSB,AAIIBULL.Index,GlobalBondSB.1,RandPPP_Factor_Inst_TS_ST,LagRank_G0O1.Index,USNomBndStructBreak_Level,SANomBndStructBreak_Slope,SPXIVSructBreak_PC1,MOVEStructBreak,SwaptionVolStructBreak_PC2,SKEW,GLD_StructBreak,XAURollKurt,CL1.Comdty_Diff_QS,CL1StructBreak,CL1RollSkew,CL1RollKurt,XAUStructBreak,ACWI_RV_3_TS
2.784514971244937,0.973,-0.1588474328328447,0.0,0.2410721027181395,0.0851954538180246,0.311,-9.429221163754544,3.609560949457144,0.598,0.9930761464537532,16.66820085048051,-38.32782538002551,21.46802473434436,0.1008716470462871,-2.906339222894705,63.6,0.7085492538704555,-0.04568745970330709,31.0,-0.05427306456582748,1.269317842580431,0.07526308121090208,2.485615260368956,-0.07448498641626666,0.02474179886632677,0.3571273718195331,920.9800000000002,2.741092472870509,24.25791764796373,3.833333333333333,1.411969139740705,1.67002613850955,0.8912043528004899,1.958248971545092,1.517254306369072,116.89,1.479171650264389,1.168494282727732,0.94,0.3782886729322465,0.2229010644401079,-0.1204302533511048,1.048687916150145,13.21737979636219
3.010508840347618,0.984,-0.1585633539845539,-13.0,0.1967876849286196,0.0851141513264056,0.6,-8.308368592112606,3.551988518674978,0.601,0.9922730595405744,18.38200962525877,-41.5887486707858,22.08635691171915,0.10120870536454,-3.339908375914446,63.2,0.8004213163286787,24.56713558329409,31.6,-0.01971106359423003,0.8131693611359041,0.0719540629730262,2.482997838564418,-0.06805587213376141,-0.01535553742702411,0.6612058992581102,918.2300000000002,2.425641211360432,25.24580004624457,4.0,1.49952222151411,1.650683708475965,1.252240691184513,2.045136367408678,1.863672421830125,122.3,0.7929626464675529,1.131612557115252,0.923,0.6170766456510436,0.0640395720082123,-0.31271080195416,1.021351607531181,14.09946041003303
3.00828072967925,0.993,-0.1730517052228965,4.0,0.04388655983479985,0.08372805047297426,0.592,-10.26192952310568,3.852562445318158,0.677,0.9913528638900458,20.70860338491757,-46.06642311752536,22.19962181927832,0.1017196510741545,-3.402389111038155,63.2,1.559653022679433,23.83093137783426,30.4,-0.0002306650639807284,1.085992019481732,0.06658590177564006,2.387988969150735,-0.07018608401929327,-0.009054780061835688,1.501477587175859,910.9500000000003,2.391878927831608,25.93380802362199,3.666666666666667,1.513694063613273,1.447818070517115,2.073262539161608,2.229232642349638,2.197879362277082,117.21,0.7134519168181688,1.316154536764821,0.892,0.1689928369574831,0.1041209343707134,-0.1373237341228908,0.7790866324814725,15.25715209860041
3.07592550237427,0.997,-0.1845154838538778,-8.0,0.3649380462276886,0.07960316960929274,0.654,-9.033988089401829,3.802132138236235,0.727,0.9949010539196308,23.23031558359213,-43.81082547526814,23.17222928409127,0.1026903479997365,-3.700848625485584,64.2,1.065651391812624,19.12873525350412,32.0,0.006967475958913116,3.073115471453774,0.06459484950870942,2.693477693487442,-0.06068135788283457,-0.003096891877635288,0.9029499500399542,911.5200000000002,2.772223552013114,28.04483442316309,2.916666666666667,1.74420045481291,2.009242869614313,4.009155926634218,2.303402765674534,1.426207290449278,120.13,0.5998178886828252,1.601977438891406,0.907,0.9344557717174894,0.1380661383797026,-0.2778897197487527,0.9206164143823103,16.3431780305627
3.114075423372509,0.992,-0.1630701445945472,-12.0,0.3900491542433751,0.07918715072834417,0.68,-9.029571863229405,3.717605266492825,0.743,0.9942484847999232,24.66320371934815,-29.57826542453192,24.46890069820028,0.1032026185673487,-2.308303504081843,64.8,1.112644514774771,24.65255562458421,31.4,0.03792390157777792,1.520795672369206,0.04596309702817392,2.975055278884661,-0.021002750575426,0.01184425671072398,1.911929606565604,914.0000000000002,2.431513278517493,30.25268034888835,2.5,2.324997131076274,2.015624190461509,0.6153184635529225,2.326012084178661,0.7348669015229612,117.48,0.7809261480431435,1.811107213101909,0.859,0.3488043855513597,0.06134621802212849,-0.3092361700632753,1.397086392510234,17.29667544809722
3.097770646220546,0.974,-0.1625631200676632,-2.0,0.4046115116724053,0.0793494780780671,0.659,-5.037978389753804,3.898568072906638,0.774,0.9946065533063724,25.44558796815765,-24.23125587012532,25.77993515612127,0.1048172971123885,-3.82189402226066,63.6,1.022218774534144,48.96365733478918,31.2,0.01208008963946483,0.8223402477929338,-0.001860738187508537,3.528656945601368,-0.04871216504207432,0.031400062470609,1.249264407638418,904.1100000000001,2.775604830809454,31.2159073067607,3.0,1.716482901370538,2.363590434160989,0.8596103717106158,2.600405089137242,1.901930713748633,118.67,1.234001038463462,1.406976362009413,0.896,0.4200468414864357,0.04698893055308569,-0.4267284992404017,1.513095531367955,17.11477105196507
2.959943986115929,0.924,-0.2006065902431495,-25.0,0.3674702460319395,0.07590730860028362,0.49,-5.172951247183492,3.851750643169103,0.747,0.9944240627369972,23.51622301137949,-24.79804908797883,26.89213248583215,0.1056244792966303,-2.463193177351219,63.2,1.061465014374714,52.57887913350525,31.6,-0.01927868046179493,1.152061046133439,-0.01594695665925627,4.009266325559448,-0.06536212212914838,0.003545166721881543,1.007721438525864,910.69,2.800094497392213,31.07383665915387,3.583333333333333,1.657094259823519,2.656689120787187,1.401369126146543,2.510322229941921,2.033528304240943,120.12,1.195266971795608,1.157429960147351,0.973,0.2766445851766091,-0.00817210239409631,-0.5177681920949304,1.085259183399609,14.79807532993007
2.84360795716113,0.824,-0.1972271149965344,-2.0,0.305277629165113,0.07273252167525598,0.342,-2.515345121200643,3.731082012112061,0.647,0.990751588047252,20.69721922432348,-26.07554549629479,27.50747534499829,0.1105905913706827,-3.097545583212264,62.4,1.149707997014532,46.73456390279785,32.2,-0.0412611362418418,1.358031942170637,-0.03748458297226587,4.185263086587264,-0.0855053929013555,-0.0147513849479799,1.271361574944173,917.4,3.310475523126627,28.65773346596221,4.333333333333333,1.941787969693578,3.061732499007611,0.8007427007271735,2.559545964378315,1.838247737405746,115.87,1.317916198099368,0.4631273735786579,0.954,0.5998975130918237,-0.2481111530284893,-0.9208014172070356,1.290058932501883,10.02745209642996
2.839046138363297,0.86,-0.2051555491574737,0.0,0.3109138022578957,0.06321254497956078,0.343,-7.486583727379027,3.606674705497458,0.615,0.989168080539965,18.60706886342707,-27.08825083168886,27.27261096927842,0.1110774988679795,-2.280516219051065,62.8,1.229873453297492,49.38761477993756,31.8,-0.05655900608697018,1.690932617576286,-0.008014249603089718,5.282231927087351,-0.08367657948616303,-0.02717362207886065,0.5815748848134578,917.9599999999999,2.985085109659375,28.641515730172,4.416666666666667,2.112600980971621,4.410545941548328,1.015748353778936,2.662875720009954,2.09271432733409,124.48,1.701738003117304,0.4332347648758255,0.976,0.6887981222640606,-0.3954003468093406,-0.7421309031561982,1.604284358457385,8.042761078710026
2.876525350985907,0.968,-0.1763467435000792,0.0,0.4883527205224997,0.05984965513236186,0.373,-3.180425840702213,3.647008056229923,0.621,0.9894129758096736,17.46517716100337,-27.7993147043927,27.12273320069503,0.1109584300827577,-2.87114623105251,62.8,1.591913252365049,45.04004320659389,31.6,-0.0368376797141684,2.010736881525128,-0.01611515887472204,2.55301341735856,-0.0779746327531925,-0.03851594457591567,1.554415007460316,936.4899999999999,3.149110404134453,28.74315153391129,4.583333333333333,2.687588796302163,1.444658187784021,0.9147440789772687,2.977943920316364,1.824165221062142,123.98,1.833836858960717,0.6516899776421377,0.937,1.255052663552268,-0.550251784373329,-0.4255380608905717,1.538791031608174,-7.466773826717976
2.880090359158621,0.994,-0.1821246587864774,-6.0,0.5464413168862833,0.05951786233678642,0.38,-2.439590882908518,3.668191351528769,0.618,0.9889568143734145,16.80595939548394,-28.65118800267309,26.47147367112574,0.1070267848428294,-3.674608390923564,62.2,1.776506740081182,32.08146620344236,32.6,-0.01896697922059054,3.16673168664555,-0.02213663924121145,2.14541677568496,-0.08591738832033702,-0.02116295946998914,1.953936206441544,950.9699999999999,3.786148267405785,28.53356790791722,4.75,2.669770224654664,1.121251119064896,3.926231196703865,3.246393200483979,-0.070492098392294,130.97,2.404324089215342,0.693121306531165,0.867,1.254434826214514,-0.5332755306963646,-0.4699963248196091,1.845707459537773,7.037575942406254
2.848120174190811,0.971,-0.1975709559032792,4.0,0.4936948748798038,0.0595466036045082,0.351,-1.222115175385999,3.56338753667819,0.596,0.9868830378359968,15.9413192620442,-29.20430822964395,24.97076451500415,0.1075088018501351,-2.600520459363508,63.4,1.931057377677596,18.12815760643005,33.0,-0.01737920731352183,2.714557405688873,-0.03282591019965608,1.97677864473213,-0.08345411745356224,-0.0283754225492151,1.727038247614986,968.9599999999999,3.043827057316911,27.60799040766119,6.25,2.880838087592595,0.5322345345467006,0.7769925366816134,3.513410176750246,0.899149609275836,131.35,0.5607690093304479,0.6107343338778617,0.899,1.310507684456536,-0.5743273856013517,-0.4772565174589314,2.389764473229621,-7.207989015902352
2.82523688066848,0.901,-0.1890254816303401,2.0,0.4413986173274815,0.05879547288041335,0.334,-3.482020615263313,3.490706574212799,0.567,0.988650527756926,14.97387070158205,-29.68571466490012,23.30773339359888,0.1073722676869839,-2.386123425996778,62.6,2.115428026730695,13.01104406077537,32.6,-0.03168575665343509,3.091797869782264,-0.04002398678463959,2.747166994271823,-0.07725543306692528,-0.02958568186085764,0.1818762115978031,987.17,3.143201970236587,26.41078713775799,6.25,2.952205107094267,1.356128865424179,1.111418941212538,3.870490154103701,1.459894640749509,135.06,1.056178018106862,0.8000488975826072,0.928,0.8684106940605593,-0.5526084302216804,-0.5508022636883916,0.5677410875925156,-8.146294163635014
2.837400734686261,0.868,-0.2005007075214975,-20.0,0.5986192898630949,0.05492623589913103,0.349,-7.777247067400426,3.619376589025661,0.627,0.9875745896282249,14.89859611789668,-30.00625100023937,22.20967393624477,0.1082302043629685,-1.391995684781934,62.8,2.127290855999902,0.2715673440869744,32.6,-0.0337412594411195,1.684037717584072,-0.01863971597502123,3.242636964662387,-0.0631064490984512,-0.01025374348307329,1.100338683628034,991.35,2.700631464975968,26.31375697022963,4.916666666666667,3.457201108605883,2.310338663913571,1.283569040227294,4.080270265222529,-0.5586726812071471,129.84,0.2709819719060517,0.7151309113458559,0.904,0.8612362983982013,-0.5182556468071899,-0.4929923282552915,1.062672157779697,-8.721363887631782
2.821346325798127,0.959,-0.1894648492456269,-4.0,0.3004653884491104,0.05380673566068283,0.331,-6.746585827611108,3.777528287453141,0.628,0.9874302195854069,15.15283490541264,-30.38904230938152,21.87325323746894,0.1080476115978466,-2.655464470005369,62.4,2.448527010580351,15.05759111445956,32.8,-0.02718419517929616,1.407298414537085,-0.02086752148638504,-0.2504674497028588,-0.04648101887780209,-0.01155274377664683,1.869885353109043,998.34,1.280884809423345,27.28525424515644,4.75,3.0490266326287,0.0,1.350084557693843,3.727423310784381,0.485603524197973,126.37,1.632776523611105,0.9108574668274261,0.761,0.2498238827464088,-0.3774646780454351,-0.6340846234228352,0.2662731838738212,-8.887723950452397
2.816068761411641,0.986,-0.1908395719412272,-12.0,0.3445131713623258,0.0539973914840236,0.325,-5.706686179264703,3.716035931205305,0.587,0.9836596046252052,15.45514052243216,-30.51138760161957,22.25738870621716,0.1079587005344509,-2.914004008087725,62.8,2.804066931400267,0.01282349176167578,32.6,-0.01755026513040603,1.333318234551298,-0.04130576404308839,-0.3737001344287719,-0.07853421487827561,-0.01376676882881966,1.925839128161586,988.5700000000002,-0.2349489279872483,28.19007342316542,4.75,2.648642401428938,0.0,1.390374221068419,3.507932361332259,0.20330024222567,133.46,0.2027165286823828,1.450842615282307,0.72,0.8634871493830584,-0.358063377705021,-0.6815172108667018,0.2623690039962153,-9.717245119731189
2.853191360887498,0.983,-0.1625957207984867,3.0,0.3336416785183052,0.05342053700066979,0.379,-7.208149228399882,3.765112532812707,0.599,0.9816923389014519,15.6156162800959,-30.30060193957602,22.45578998616219,0.104425819554218,-3.171450803374918,62.6,3.433876602782988,-0.8423641797280097,32.0,-0.007666947095921195,1.693758312408403,-0.04021831089531369,0.1110486974885241,-0.09194976197368054,-0.01167016189916892,2.624365985044688,986.9900000000001,0.2693004333181263,28.5832483406027,4.5,2.528919055126628,0.0,1.286703569703181,2.546366638125097,0.2632490808929095,133.76,0.5508978526355099,1.446895902602217,0.62,0.8092428250947458,-0.4372204055930224,-0.5172319378920376,0.4353421200051494,-10.92050746665625
2.844169414721875,0.994,-0.1584519689406197,-9.0,0.438863191237097,0.04461267182533261,0.37,-7.441431724112687,3.762716105677681,0.61,0.9827883055567208,15.93328417983445,-30.31849969920464,23.01986030042378,0.09837833307405959,-1.401192439562627,62.0,5.141975730999003,-1.477930824959043,32.0,-0.0173804319117965,1.668211420365166,-0.03285347710492936,0.5196733245559212,-0.1048917410777004,-0.02312039962342671,2.836160151171397,1004.82,0.5880666899363246,29.14202910471168,4.333333333333333,2.343062051521403,0.0,1.014644264278904,2.712828052720527,1.251646174789615,130.82,1.130247628709582,1.433177353385116,0.577,0.5990314889914085,-0.4196190753731554,-0.4247094705682422,0.5587638459024522,-12.57020886910341
2.853554303270863,0.993,-0.1445512928364631,-12.0,0.5203208144472713,0.04576411899007193,0.387,-6.040283872031787,3.887196386284293,0.694,0.9862255578553167,16.41272277857601,-31.1417745706363,23.75746762143209,0.09295445614404964,-3.340070111499565,61.8,0.9971863493601157,23.63094213049402,32.0,-0.01102929697811172,2.014787097424892,-0.01323244397507151,1.341105446529735,-0.08456891848856218,-0.0171678586453512,0.2634523223264008,1014.49,1.054226359294546,30.1313301263757,4.25,2.679205731987236,0.5427097060904494,1.713838128963561,3.787168105203513,1.241514931563436,132.32,0.9684465498563897,1.435208865814301,0.42,0.283243587769539,-0.3738405863732564,-0.3934047894824562,1.660074523007502,-12.39901354593321
2.781629785848186,0.994,-0.1183836321465238,-12.0,0.6462049888796922,0.04587116717021621,0.297,-6.510987716185376,3.870457748631976,0.711,0.9879295808874073,16.46394642113308,-32.66324888607312,24.09366933184654,0.09109229949400932,-2.082253719926627,62.2,2.154492447120359,21.67336575300423,30.6,0.01950306285728765,1.732075599299101,-0.01226165856032202,0.8951066834745451,-0.1171082662862132,-0.007528205542212785,1.139779967618102,1018.31,0.9348805232657881,29.95782593341098,3.833333333333333,2.312938987638967,-0.1542799512945874,1.215812073367078,5.027026963303023,0.8575740362813987,126.22,1.173466477312199,1.199464957913394,0.48,0.9812585050765321,-0.422314963763772,-0.3340905546605071,1.395861551751415,-10.9669833526532
2.786490514834286,0.999,-0.1308402174903787,-1.0,0.7755029835375724,0.04621367872981975,0.304,-7.169093945950727,3.858012800798921,0.812,0.9889223017863454,16.50783371591685,-33.20453151405023,24.23196440882683,0.08889899436140818,-4.361232573721592,62.8,0.9316569772963162,38.63163384810903,30.4,-0.0005323627488189597,2.190428052246995,-0.002154610454664252,2.831956728697687,-0.1122636864879679,0.00748637459562751,1.210555555049076,1035.49,2.039980095398988,29.37711355810691,3.833333333333333,2.771011490063365,1.665922271201768,1.35136497646441,1.769143874973905,1.119520431821454,143.2,1.343815927759733,0.3102442669705714,0.649,1.250692221665662,-0.146167127655934,-0.385047893306222,1.0087701721203,-9.703965854615838
2.774696861819771,0.959,-0.1403082662013284,-1.0,0.5136715202861144,0.04635061417247631,0.296,-7.173064819131851,4.002647980698959,0.836,0.989380330273471,16.63906539850568,-32.26413331466916,24.2988928060491,0.08918316277377009,-3.55739769527435,62.4,1.24639272253601,42.90977882829426,30.8,-0.01270068829608184,2.012478865179148,-0.00890444103575505,0.8762155704740369,-0.123018915659041,0.01862886915751716,1.919305606859932,1048.56,2.11326484828214,28.84895069181554,3.916666666666667,1.064483554478106,0.1394929839603236,0.2150549166664525,1.952589656506919,1.063672887415771,136.72,-0.01081530146200354,0.3291853162827878,0.633,1.213125142118121,-0.09504757560482265,-0.4585937662579611,0.9748380218786742,-9.731861470671475
2.775965221777316,0.919,-0.1656834822618556,-1.0,0.245667375101954,0.04551759886076225,0.301,-7.314630890657,3.985540315225535,0.83,0.9897464524633275,16.53099939666148,-32.1982241345068,24.34346391717487,0.0890048473310905,-1.464263079733074,62.2,1.105058948535538,51.5924742073113,29.8,-0.02453470586265072,2.006618790192547,-0.002429651382882203,1.150253506647957,-0.08918184152645536,0.01548120840844081,1.229428156397288,1042.71,0.7447308176958763,28.0762345004703,4.166666666666667,2.772560827042688,0.6328307941682528,0.3649667082247626,0.6376719180999304,0.6274620459600557,134.46,0.7566898464383452,0.1481840483438672,0.721,0.2830960107171535,0.09787491157125784,-0.2379697775292096,0.7882593028649181,-10.2367312051013
2.797060582806842,0.979,-0.1487011564211808,2.0,0.2234240875494257,0.04243053557473068,0.323,-8.492235198852514,3.821995126473093,0.805,0.9908391730967409,16.60419218439568,-29.58602293019279,23.99891247412986,0.08970927262113008,-3.198245774615028,62.0,1.409154276963594,62.04681421588865,30.0,-0.0344509520256473,1.685722728816566,0.007016743984590068,0.7616919384899731,-0.0818976685018119,0.003130269708077282,1.285390281130405,1038.59,0.7619298558465267,27.15335074124071,4.916666666666667,0.9922259443462866,0.04946249591194316,0.7627051685219256,1.42463538724972,0.8563022203615726,126.15,0.497908719229709,0.1226052623883107,0.916,0.629103784554078,0.08938412033871052,-0.2366519453787399,0.9643888613184887,-9.939278746266076
2.789918944497841,0.996,-0.162132629338934,8.0,0.2252743561503076,0.04461935821907241,0.319,-7.400038782749851,3.775600269756856,0.827,0.9922773270673912,16.83459450183305,-26.53749578579331,23.54844175418389,0.0887204078603947,-2.736600276839512,62.2,1.202244042969948,66.76010114775212,29.8,-0.01984758335008008,1.80638203730353,0.007101842764237087,1.182416284661059,-0.08955033313385674,0.02316372195452132,0.9162110144467593,1032.46,0.6485457970748484,26.57153542133033,5.333333333333333,1.434272244613242,0.0406695638661786,0.8003179346570951,1.644019765207284,0.8991529268480533,139.62,0.2350640114243853,0.2727679495070077,0.686,0.7754370859777728,0.09973339541546253,-0.1599282351626949,0.5504362008137642,-8.869412525682343
2.798449239594412,0.99,-0.1531957849952958,-2.0,0.103334596134981,0.04859559148468737,0.333,-7.734594491725832,3.664801273920516,0.815,0.9921044525958356,17.19693072207481,-24.15456953879998,23.4562498874443,0.08680860919038126,-2.278872600834031,62.4,1.02993894143214,65.03437567107757,30.4,0.01954204287415418,1.691381534682636,0.007108168590345576,1.160499992151129,-0.05539763603861703,0.008879788243520093,1.545277498112491,1034.96,1.37316661237577,26.17177564032536,4.166666666666667,1.729312486693574,0.518769722346363,0.8733639669961547,2.404809840388351,0.5816088181070895,131.61,0.1446901547262586,0.0165035721187734,0.372,0.8122025671189872,0.1947497987859154,0.01739861628761474,0.3678869093368741,-7.600469754727337
