Date,Return,Cumulative_Return,Label,t_stat,Best_window
2011-01-01,0.1066425624344598,-0.008143661289919502,-1,-3.7594139298961506,4
2011-02-01,-0.05075766254750935,-0.058901323837428854,-1,-11.081625931372974,3
2011-03-01,-0.01553522504508531,-0.07443654888251416,-1,-3.2685874617271193,12
2011-04-01,-0.011335368964226156,-0.08577191784674032,-1,-3.1539710613984657,11
2011-05-01,0.03352753139935549,-0.05224438644738483,-1,-3.643211672719051,4
2011-06-01,-0.003353180134492262,-0.05559756658187709,-1,-4.38026044074884,3
2011-07-01,-0.011893452122234138,-0.06749101870411123,-1,-2.0574446807462845,10
2011-08-01,-0.027451180706100753,-0.09494219941021198,-1,-1.857417485052253,12
2011-09-01,0.026348051334827427,-0.06859414807538455,-1,-2.109091710360372,12
2011-10-01,-0.11045834018753564,-0.1790524882629202,1,5.713229038478644,3
2011-11-01,0.046104567215942804,-0.1329479210469774,-1,-3.3911448779499036,12
2011-12-01,0.024653270681701644,-0.10829465036527575,-1,-3.9602607910849104,12
2012-01-01,-0.041952993625879564,-0.1502476439911553,1,27.73721251247546,3
2012-02-01,0.016276719393090167,-0.13397092459806514,-1,-4.382872451847218,11
2012-03-01,0.014363396710863618,-0.11960752788720153,-1,-4.035813912092224,10
2012-04-01,-0.035668120093628186,-0.1552756479808297,-1,-3.1259852077706065,9
2012-05-01,0.06230950827831372,-0.09296613970251599,-1,-3.9540549108810006,3
2012-06-01,-0.07481573497297545,-0.16778187467549144,-1,-2.6979683129624505,3
2012-07-01,-0.02923633121397251,-0.19701820588946395,1,1.6299395267234507,10
2012-08-01,-0.006374664159389365,-0.2033928700488533,1,1.5422295976318459,9
2012-09-01,0.025291449523782594,-0.17810142052507072,-1,-3.883374722675398,4
2012-10-01,-0.024024129195346466,-0.20212554972041719,1,1.8786915481194788,7
2012-11-01,0.0012599499501291245,-0.20086559977028806,1,1.9542462199040214,4
2012-12-01,-0.02332069513195445,-0.2241862949022425,1,5.657797403758046,3
2013-01-01,0.04812312630284954,-0.17606316859939297,-1,-1.772803323055192,5
2013-02-01,0.02556469278920015,-0.15049847581019282,-1,-2.7058753326062517,4
2013-03-01,-0.029699652746939975,-0.1801981285571328,1,1.785379351455289,12
2013-04-01,0.006705078415706112,-0.17349305014142669,1,1.9030149970966213,11
2013-05-01,-0.06607473124611818,-0.23956778138754486,1,2.2344746694612376,10
2013-06-01,0.08260683740578367,-0.1569609439817612,-1,-1.521092152263488,5
2013-07-01,-0.04404358701393585,-0.20100453099569704,1,2.1135952866433043,7
2013-08-01,0.029513990457497252,-0.1714905405381998,1,1.7736081471167389,6
2013-09-01,-0.04008162896423295,-0.21157216950243274,1,2.566045020737768,3
2013-10-01,0.012195466262328036,-0.1993767032401047,1,1.575131599442885,4
2013-11-01,0.06285089493271057,-0.13652580830739414,1,0.6215317472581807,3
2013-12-01,-0.04684178453598842,-0.18336759284338255,-1,-0.46199703480151494,12
2014-01-01,0.09927430411687488,-0.08409328872650768,-1,-2.340328736436705,3
2014-02-01,-0.07016915433525328,-0.15426244306176096,1,3.159769266645072,8
2014-03-01,-0.01048093563191621,-0.16474337869367717,1,3.5735570152030007,7
2014-04-01,0.016581221906628807,-0.14816215678704836,-1,-40.83166596848249,3
2014-05-01,-0.00560526804413386,-0.15376742483118222,1,3.461242174843365,5
2014-06-01,-0.006101876975067144,-0.15986930180624936,1,3.4894546243662767,4
2014-07-01,0.0205329127785443,-0.13933638902770507,-1,-2.7185364784206754,8
2014-08-01,-0.0001593926767493592,-0.13949578170445442,-1,-2.251383072458095,7
2014-09-01,0.01115191014223671,-0.12834387156221772,-1,-1.6205765275912725,6
2014-10-01,-0.05755073492611018,-0.1858946064883279,1,1.620797399784693,3
2014-11-01,0.028150764424177854,-0.15774384206415004,-1,-1.807640420160049,3
2014-12-01,-0.0009340919362381683,-0.1586779340003882,1,1.0688334067595284,6
2015-01-01,-0.043741420537201314,-0.20241935453758952,1,31.43446056310705,3
2015-02-01,0.02272847294003255,-0.17969088159755697,-1,-1.2024304668333154,12
2015-03-01,0.02537922553785843,-0.15431165605969854,-1,-1.781239062791867,12
2015-04-01,-0.040134646197234725,-0.19444630225693327,-1,-2.4618603690765797,12
2015-05-01,0.08625598829392311,-0.10819031396301015,-1,-3.003825834776536,11
2015-06-01,-0.07202644818700576,-0.18021676215001592,-1,-2.1165313651767867,10
2015-07-01,-0.00424750757432002,-0.18446426972433594,-1,-2.052692852121057,9
2015-08-01,0.041340290924177125,-0.1431239788001588,-1,-3.7720614116201667,3
2015-09-01,-0.031018236380800257,-0.17414221518095907,-1,-1.2960172197427906,7
2015-10-01,-0.08368968942720478,-0.25783190460816385,1,1.328238624342593,3
2015-11-01,0.08356620588478902,-0.17426569872337483,-1,-29.139705373972955,3
2015-12-01,-0.01102675181320889,-0.18529245053658372,-1,-4.934747171352827,3
2016-01-01,-0.009789446473621566,-0.19508189701020529,-1,-2.890207437531253,3
2016-02-01,-0.020377911157332895,-0.21545980816753818,1,3.7585139796944436,10
2016-03-01,-0.08132921353475298,-0.29678902170229116,1,5.004667096924466,9
2016-04-01,0.08364521140987913,-0.21314381029241203,1,4.161233408591912,11
2016-05-01,-0.005501876569252051,-0.21864568686166408,1,4.324693290209849,7
2016-06-01,0.014331569224975693,-0.20431411763668839,1,3.8714845398601523,6
2016-07-01,-0.03140186588992311,-0.2357159835266115,1,5.416584109035987,5
2016-08-01,0.053079229150565954,-0.18263675437604554,1,7.031017347390138,4
2016-09-01,0.00668222234361604,-0.1759545320324295,1,113.10602616066554,3
2016-10-01,0.018985375168238727,-0.15696915686419077,-1,-1.1032701614859899,11
2016-11-01,0.01957588357539386,-0.1373932732887969,-1,-1.076093904713398,3
2016-12-01,-0.04226613617500419,-0.1796594094638011,1,3.212355170825749,3
2017-01-01,0.009872982563811972,-0.16978642689998913,-1,-0.9182736585037208,8
2017-02-01,0.03297702501240751,-0.13680940188758162,-1,-34.18139442976011,3
2017-03-01,-0.024823935086857207,-0.16163333697443882,1,1.4327296137751075,4
2017-04-01,-0.022429493866857664,-0.1840628308412965,1,83.43131000990451,3
2017-05-01,0.027548014628247186,-0.1565148162130493,-1,-1.0201435779185404,4
2017-06-01,0.026427472636344373,-0.13008734357670493,-1,-0.8814306253855718,11
2017-07-01,-0.07701381046511724,-0.20710115404182217,1,4.45232082942386,3
2017-08-01,0.026496139761780668,-0.1806050142800415,-1,-1.1143389099132242,9
2017-09-01,0.06023739331612843,-0.12036762096391307,-1,-1.7777932264356104,4
2017-10-01,-0.05734175178001488,-0.17770937274392795,1,1.3115378816290266,12
2017-11-01,0.019911416951962746,-0.1577979557919652,1,1.6119136864068286,12
2017-12-01,-0.028399305178734346,-0.18619726097069955,1,2.256140648223808,4
2018-01-01,0.025687211863309134,-0.16051004910739042,1,1.374418620917735,10
2018-02-01,-0.008904116805543483,-0.1694141659129339,1,1.3950909455317722,9
2018-03-01,0.020898352092088457,-0.14851581382084544,1,1.225910498053326,8
2018-04-01,-0.07471342430351202,-0.22322923812435747,1,1.5066929440962342,7
2018-05-01,0.11446754192550002,-0.10876169619885745,-1,-3.2424499723925893,3
2018-06-01,-0.04656012171386548,-0.15532181791272293,1,2.024958518659634,5
2018-07-01,-0.014136970132560212,-0.16945878804528314,1,2.400652788624168,4
2018-08-01,0.005068200589132932,-0.1643905874561502,1,1.62838231978072,12
2018-09-01,0.05464794394488681,-0.1097426435112634,-1,-6.380844214258275,4
2018-10-01,-0.010286095603565415,-0.12002873911482881,-1,-6.90104170348222,3
2018-11-01,-0.045089681773060386,-0.1651184208878892,1,4.15009885712214,10
2018-12-01,-0.026997064410723248,-0.19211548529861244,1,21.26578999278248,3
2019-01-01,0.026769726809205197,-0.16534575848940725,1,5.179313270971024,3
2019-02-01,0.031517054138463285,-0.13382870435094396,1,2.123231066166312,7
2019-03-01,0.015720132300061196,-0.11810857205088277,1,2.451923472719105,12
2019-04-01,-0.049892215202916645,-0.1680007872537994,1,3.1441734436422406,12
2019-05-01,0.09212571752106724,-0.07587506973273217,1,2.3010975430848704,11
2019-06-01,-0.0595083933027859,-0.13538346303551807,1,2.632707931596842,10
2019-07-01,0.07024063398649105,-0.06514282904902702,-1,-2.5758573229779738,4
2019-08-01,0.013243409116013405,-0.05189941993301361,-1,-3.062934245331719,3
2019-09-01,-0.056493179003691996,-0.10839259893670561,1,4.650715467343241,7
2019-10-01,-0.01568009815528071,-0.12407269709198632,1,4.965629696047766,6
2019-11-01,0.04629575910412287,-0.07777693798786345,1,3.4067069241925285,5
2019-12-01,-0.031195471837751065,-0.10897240982561451,1,18.866892859125695,3
2020-01-01,0.06300186649677797,-0.045970543328836544,1,2.349949559849871,3
2020-02-01,0.05240691216224813,0.006436368833411588,-1,-1.6166773756120383,3
2020-03-01,0.007932915904275029,0.014369284737686616,1,1.1429008111304229,8
2020-04-01,-0.23025386878833531,-0.2158845840506487,1,3.896615841788007,5
2020-05-01,0.14466592586010585,-0.07121865819054285,1,2.260701571419705,4
2020-06-01,-0.029637000911847844,-0.1008556591023907,1,8.433659218256217,3
2020-07-01,0.07201252484977894,-0.028843134252611757,-1,-2.090821572199202,6
2020-08-01,0.04747329414100021,0.018630159888388453,-1,-2.4531639322227314,5
2020-09-01,-0.043997403408278846,-0.025367243519890392,-1,-1.4623672839805024,4
2020-10-01,0.0153357088947218,-0.010031534625168592,1,1.6529515433329454,9
2020-11-01,-0.1581365150782622,-0.1681680497034308,1,12.388770963054554,3
2020-12-01,0.05750839640322725,-0.11065965330020355,1,7.485035917065876,5
2021-01-01,0.04340051145853918,-0.06725914184166437,1,10.4399141186428,3
2021-02-01,0.015554616468312465,-0.051704525373351906,1,3.378366912918544,3
2021-03-01,0.011127823230131506,-0.0405767021432204,-1,-1.0948675740490847,6
2021-04-01,0.03454247021026213,-0.006034231932958267,-1,-1.7760936545009267,5
2021-05-01,-0.03979338034341806,-0.04582761227637633,-1,-0.9293231767997766,4
2021-06-01,0.04195599457850674,-0.0038716176978695893,-1,-5.372244021302935,3
2021-07-01,-0.044092992083298976,-0.047964609781168566,1,2.0268733156775167,12
2021-08-01,-0.0225929546029755,-0.07055756438414407,1,1.8760571701193283,11
2021-09-01,0.04812325613977397,-0.022434308244370094,1,1.2227627279020323,10
2021-10-01,-0.021326280053885815,-0.04376058829825591,1,1.5517545481491029,9
2021-11-01,0.0333879590536732,-0.01037262924458271,1,1.3491167610502748,8
2021-12-01,-0.055991171784299354,-0.06636380102888206,1,2.727218019811583,5
2022-01-01,0.02731125138701196,-0.039052549641870105,1,1.6922740909100438,6
2022-02-01,0.0009263272689505886,-0.038126222372919516,-1,-1.8382729538967897,10
2022-03-01,-0.005625070772435903,-0.04375129314535542,-1,-2.043131911940925,9
2022-04-01,0.04834435491990707,0.004593061774551654,-1,-2.572229361186189,8
2022-05-01,-0.04726795874595413,-0.042674896971402476,-1,-2.016253395076314,7
2022-06-01,0.0696396553947829,0.02696475842338042,-1,-2.558008580468712,6
2022-07-01,-0.09639948075639693,-0.06943472233301651,1,10.62690897982467,3
2022-08-01,0.03334711805213442,-0.03608760428088209,-1,-2.4515908660782686,4
2022-09-01,0.024000230652887478,-0.012087373627994613,-1,-2.981122803258683,3
2022-10-01,-0.09218186439559528,-0.1042692380235899,1,3.782898671484661,8
2022-11-01,-0.024429778071934027,-0.12869901609552392,1,2.9124390846474095,7
2022-12-01,0.13503441556217166,0.00633539946664774,1,1.66595894057651,6
2023-01-01,-0.07465511767908783,-0.0683197182124401,1,2.2238276941655486,3
2023-02-01,0.09432157241329442,0.026001854200854324,-1,-1.2953917161492838,11
2023-03-01,0.01172563040042185,0.03772748460127617,-1,-1.2739083494485113,10
2023-04-01,-0.04451789094111125,-0.006790406339835076,-1,-1.0977136808221792,9
2023-05-01,0.10592272101307187,0.0991323146732368,-1,-1.9794194514627468,3
2023-06-01,-0.11442319737241702,-0.01529088269918022,1,1.6617332416671828,4
2023-07-01,-0.007626279934518587,-0.022917162633698807,-1,-1.0000402650238318,6
2023-08-01,0.08785448693155207,0.06493732429785326,-1,-2.5341073057028347,4
2023-09-01,-0.025972693445519557,0.038964630852333704,-1,-1.8577496115451635,3
2023-10-01,-0.004341541073998756,0.03462308977833495,-1,-0.5388653750461472,3
2023-11-01,-0.12398897582177337,-0.08936588604343843,1,26.536428920159278,3
2023-12-01,0.06514632326658298,-0.02421956277685544,1,1.037490599950157,3
2024-01-01,0.05716310358792809,0.03294354081107265,0,0.0,0
2024-02-01,-0.014335664737985643,0.018607876073087004,0,0.0,0
,-0.022681286666709988,-0.004073410593622984,0,0.0,0
