Date,Return,Cumulative_Return,Label,t_stat,Best_window
2009-11-01,0.060100815303247845,-0.007572109525750936,-1,-1.3674913106260034,5
2009-12-01,-0.03654813049724415,-0.04412024002299508,-1,-0.962045829585293,4
2010-01-01,0.0580751023907039,0.01395486236770882,-1,-18.39497372662447,3
2010-02-01,-0.0473938414397308,-0.03343897907202198,1,1.733257087111824,5
2010-03-01,-0.05724667959282592,-0.0906856586648479,1,11.254850612912062,3
2010-04-01,0.06285312988047598,-0.027832528784371924,-1,-1.3982056811292076,6
2010-05-01,0.046087804443258884,0.01825527565888696,-1,-2.0449438233497634,3
2010-06-01,-0.010255414558511533,0.007999861100375427,1,1.2091710529033368,12
2010-07-01,-0.12379517525718176,-0.11579531415680633,1,2.5149627686859795,12
2010-08-01,0.10666983574082167,-0.009125478415984656,1,1.8311740528295433,12
2010-09-01,-0.1077610839915224,-0.11688656240750706,1,4.053064687399039,3
